wdpaid,year,class,pixels,path_2000_tif,path_2010_tif
555556046,2000,0,2576,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,-1
555556046,2000,40,451187,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,-1
555556046,2000,80,3129,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,-1
555556046,2000,20,2,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,-1
555556046,2000,90,2099933,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,-1
555556046,2000,30,402,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,-1
555556046,2010,40,682989,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2010,80,2854,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2010,90,1871379,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2010,30,7,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,80-40,534,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,0-80,4,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,30-40,376,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,40-30,7,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,20-40,2,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,80-80,2394,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,90-80,286,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,90-90,1825190,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,40-90,44204,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,90-40,274457,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,80-90,201,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,40-40,406828,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,30-90,4,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,30-80,22,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,40-80,148,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,0-40,792,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000-2010,0-90,1780,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_30_2000LC030\N11_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_30_2010LC030\N11_30_2010LC030.tif
555556046,2000,0,1722,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,-1
555556046,2000,40,3625130,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,-1
555556046,2000,80,5848,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,-1
555556046,2000,20,26609,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,-1
555556046,2000,90,1745422,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,-1
555556046,2000,30,259032,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,-1
555556046,2010,40,3785484,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2010,80,5950,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2010,90,1603736,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2010,20,26563,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2010,30,242030,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,90-90,1594681,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,30-40,25323,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,0-80,5,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,30-80,208,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,90-30,5772,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,80-30,233,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,30-20,6,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,40-30,6951,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,40-90,3361,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,80-90,41,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,20-20,23757,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,0-40,485,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,30-90,4421,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,20-40,2852,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,90-80,27,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,40-40,3608760,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,0-90,1232,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,80-40,3122,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,30-30,229074,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,40-20,2800,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,80-80,2452,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,90-40,144942,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556046,2000-2010,40-80,3258,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_30_2000LC030\N12_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_30_2010LC030\N12_30_2010LC030.tif
555556047,2000,40,27222,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,-1
555556047,2000,90,88150,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,-1
555556047,2000,20,35644,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,-1
555556047,2000,10,64,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,-1
555556047,2000,30,65349,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,-1
555556047,2010,40,28282,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2010,90,86376,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2010,20,36118,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2010,10,75,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2010,30,65578,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,90-30,1416,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,10-10,29,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,30-90,569,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,30-20,462,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,30-30,63631,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,90-20,540,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,40-10,46,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,40-30,95,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,40-20,320,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,10-20,14,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,20-20,34782,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,90-90,85734,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,40-90,59,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,20-40,412,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,30-40,687,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,40-40,26702,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,20-90,14,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,10-40,21,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,90-40,460,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556047,2000-2010,20-30,436,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N33_35_2000LC030\N33_35_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N33_35_2010LC030\N33_35_2010LC030.tif
555556048,2000,40,556731,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,-1
555556048,2000,90,11127429,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,-1
555556048,2000,30,473524,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,-1
555556048,2000,255,4299,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,-1
555556048,2010,40,461069,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2010,90,11072865,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2010,60,116,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2010,30,624198,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2010,255,3735,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,90-30,202309,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,255-90,704,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,30-90,132674,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,90-255,138,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,30-30,243398,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,255-255,3579,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,255-40,16,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,40-30,178491,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,90-60,84,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,90-90,10891812,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,40-90,47675,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,90-40,33086,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,30-40,97452,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,40-40,330515,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,40-255,18,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000-2010,40-60,32,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_25_2000LC030\S33_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_25_2010LC030\S33_25_2010LC030.tif
555556048,2000,40,42190,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_20_2000LC030\S33_20_2000LC030.tif,-1
555556048,2000,80,58,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_20_2000LC030\S33_20_2000LC030.tif,-1
555556048,2000,50,34119,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_20_2000LC030\S33_20_2000LC030.tif,-1
555556048,2000,90,21768335,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_20_2000LC030\S33_20_2000LC030.tif,-1
555556048,2000,60,5444,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_20_2000LC030\S33_20_2000LC030.tif,-1
555556048,2000,30,135551,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_20_2000LC030\S33_20_2000LC030.tif,-1
555556048,2000,255,74770,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S33_20_2000LC030\S33_20_2000LC030.tif,-1
555556048,2010,40,18693,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_20_2010LC030\S33_20_2010LC030.tif
555556048,2010,10,1,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_20_2010LC030\S33_20_2010LC030.tif
555556048,2010,80,74,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_20_2010LC030\S33_20_2010LC030.tif
555556048,2010,50,13564,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_20_2010LC030\S33_20_2010LC030.tif
555556048,2010,90,21793239,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_20_2010LC030\S33_20_2010LC030.tif
555556048,2010,60,2587,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_20_2010LC030\S33_20_2010LC030.tif
555556048,2010,30,149838,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_20_2010LC030\S33_20_2010LC030.tif
555556048,2010,255,82471,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S33_20_2010LC030\S33_20_2010LC030.tif
