oid, id, partcount, pointcount
43542,170114.0,2,276
43543,55467.0,1,30
43544,13265887.0,1,614
43545,13265887.0,8,13918
43546,44943.0,5,2304
43547,22730062.0,2,10902
43548,42566.0,1,345
43549,178428.0,1,258
43550,188977.0,77,3871
43551,137501.0,14,4181
43552,133068.0,88,371049
43553,2801.0,2,71
43554,178198.0,1,118
43555,161559.0,1,408
43556,182867.0,1,1508
43557,64113.0,1,33
43558,176283.0,2,10759
43559,185221.0,81,26309
43560,60024.0,14,7596
43561,156963.0,1,131
43562,10332.0,2,408
43563,165303.0,1,1775
43564,133576.0,89,317860
43565,153876.0,1,50
43566,202053.0,1,73
43567,61658.0,1,276
43568,22690621.0,160,27810
43569,44746.0,1,286
43570,169512.0,1,562
43571,169220.0,20,4677
43572,173343.0,2,161790
43573,9416.0,2,38
43574,136495.0,39,5063
43575,56503782.0,2,52
43576,4308.0,4,3003
43577,189379.0,12,626
43578,55453.0,1,27
43579,22680572.0,7,507
43580,103680258.0,1,62
43581,168882.0,2570,234030
43582,22727930.0,1,2392
43583,60242.0,7,61838
43584,11028.0,13,395
43585,177827.0,2,13
43586,177827.0,10,1584
43587,161936.0,1,281
43588,188990.0,1,918
43589,188990.0,54,21915
43590,161939.0,1,10
43591,19866.0,1,361
43592,134892.0,143,6962
43593,190692.0,10,17331
43594,196203.0,4,366
43595,10831.0,8,252285
43596,68380016.0,17,25164
43597,170542.0,1,41
43598,47982116.0,77,8385
43599,63979.0,1,20
43600,1676.0,1,2127
43601,178014.0,62,41802
43602,61627085.0,1,1005
43603,182646.0,2,9538
43604,182646.0,4,3319
43605,203015.0,2,82
43606,61403.0,6,16070
43607,159004.0,23,5743
43608,45359046.0,1,3016
43609,183711.0,2,8244
43610,56219612.0,1,273
43611,20672307.0,6,12315
43612,182426.0,1,1036
43613,182426.0,1,2602
43614,44847.0,4,2113
43615,196362.0,1384,106421
43616,22703474.0,1,1901
43617,161959.0,2,1972
43618,14271954.0,142,7030
43619,13490.0,1,294
43620,13490.0,1,294
43621,22692388.0,33,1468
43622,22692388.0,1,51
43623,185969.0,2,5619
43624,103842251.0,2,188
43625,196024.0,2,731
43626,57881.0,1,7
43627,155757.0,1,693
43628,22704394.0,227,13404
43629,18707.0,1,752
43630,18707.0,2,293
43631,18707.0,2,4401
43632,41379.0,1,941
43633,6434.0,4,663
43634,193751.0,1,269
43635,172715.0,2,845
43636,4148.0,1,12
43637,4148.0,1,26
43638,4148.0,1,55
43639,4148.0,1,410
43640,4148.0,3,761
43641,4148.0,1,968
43642,4148.0,3,802
43643,196618.0,5,402
43644,196618.0,3,167
43645,185599.0,1,2247
43646,103124686.0,2,3925
43647,132748.0,27,48196
43648,88503701.0,1,281
43649,88503701.0,1,154
43650,88503701.0,1,423
43651,88503701.0,1,423
43652,88503701.0,2,482
43653,88503701.0,3,335
43654,88503701.0,1,231
43655,88503701.0,1,201
43656,88503701.0,1,282
43657,189115.0,1,9259
43658,166046.0,1,219
43659,166046.0,2,511
43660,166046.0,1,583
43661,166046.0,1,548
43662,166046.0,2,858
43663,166046.0,5,2115
43664,166046.0,18,623
43665,166046.0,1,408
43666,187600.0,12,229237
43667,89257106.0,4,2469
43668,89257106.0,3,2454
43669,195984.0,8,1720
43670,57388.0,4,52194
43671,169960.0,4,5431
43672,135040.0,1,1899
43673,22699584.0,12,6978
43674,138391.0,6,3572
43675,61132.0,1,1485
43676,176156.0,1,44
43677,41444.0,1,156
43678,41444.0,2,1770
43679,182092.0,1,1161
43680,41529.0,367,14823
43681,60706.0,1,1911
43682,178225.0,41,1912
43683,133456.0,61,328681
43684,60485.0,1,1974
43685,16896284.0,2,2819
43686,55611.0,1,46
43687,47945322.0,1,1261
43688,9908.0,1,48
43689,163877.0,1,1053
43690,56091642.0,1,9195
43691,11070.0,1,238
43692,11070.0,1,106
43693,197966.0,135,8242
43694,196243.0,1,376
43695,22733317.0,1,2429
43696,57736.0,1,38
43697,59457.0,3,4092
43698,22681202.0,1,123
43699,22701125.0,19,4995
43700,48100370.0,1,3696
43701,171869.0,4,616
43702,171869.0,3,6874
43703,171869.0,17,16277
43704,22706055.0,2,2450
43705,22706055.0,2,1489
43706,161691.0,16,56525
43707,60881.0,1,1485
43708,136315.0,2,13728
43709,136315.0,1,31814
43710,22697954.0,1,25
43711,22697954.0,50,2319
43712,22697954.0,689,850925
43713,134364.0,56,6714
43714,22719403.0,115,5333
43715,22686090.0,22,5267
43716,22714043.0,3,141
43717,197771.0,2,4774
43718,197771.0,2,436
43719,197701.0,13,2940
43720,197701.0,604,26332
43721,197701.0,4,366
43722,197701.0,28,17782
43723,58050.0,9,3402
43724,3648.0,3,624
43725,201315.0,95,3970
43726,172562.0,1,131
43727,22719191.0,29,5090
43728,22707291.0,1,393
43729,202559.0,4,830
43730,202559.0,128,30127
43731,202559.0,4,4120
43732,22721746.0,1,793
43733,48810543.0,1,2073
43734,22682328.0,3,4607
43735,46080159.0,38,430770
43736,3695.0,5,5929
43737,22722942.0,3,200
43738,192309.0,1,5675
43739,22686125.0,4,3481
43740,22686125.0,7,13739
43741,57263.0,1,105
43742,59467.0,17,18638
43743,166263.0,1277,61918
43744,166263.0,2,149
43745,166263.0,4,1223
43746,166263.0,3585,200337
43747,180831.0,150,36910
43748,103675238.0,1,57
43749,22682267.0,1,10215
43750,1262.0,1,420
43751,154003.0,160,19536
43752,61874.0,1,413
43753,172541.0,6,182
43754,23073.0,2,1721
43755,48342236.0,1,372
43756,55860.0,2,722
43757,22683273.0,56,15211
43758,57466.0,1,5248
43759,57728.0,2,382
43760,22705726.0,1,42
43761,2463.0,1,3284
43762,166714.0,63,15261
43763,166714.0,8,2982
43764,166714.0,458,40927
43765,166714.0,12,310
43766,166034.0,7,10949
43767,166034.0,16,13842
43768,166034.0,4,2002
43769,166034.0,1,175
43770,22697387.0,11,2756
43771,22697387.0,2,1640
43772,22697387.0,4,2218
43773,184038.0,2,37452
43774,187683.0,4,14654
43775,22690942.0,8,322
43776,22722697.0,14,1575
43777,12906.0,1,401
43778,200041.0,1,742
43779,47402974.0,16,74994
43780,63341.0,2,2431
43781,63341.0,1,1951
43782,57567.0,1,72
43783,29730.0,1,661
43784,29730.0,1,1133
43785,29730.0,1,1374
43786,29730.0,1,285
43787,29730.0,16,8627
43788,29730.0,36,38599
43789,29730.0,1,261
43790,136096.0,1,72
43791,56270.0,2,2339
43792,53877435.0,1,165
43793,198596.0,363,219942
43794,136108.0,1,58
43795,58304.0,2,722
43796,22704415.0,6,2408
43797,22704415.0,7,714
43798,44989.0,1,526
43799,22722651.0,2,81
43800,103778667.0,3,217
43801,9630.0,2,561
43802,182475.0,7,32596
43803,182475.0,18,17626
43804,192553.0,1,15162
43805,67869953.0,18,294978
43806,180979.0,1,763
43807,10207.0,1,1927
43808,30394.0,4,2491
43809,30394.0,3,917
43810,22720488.0,1,857
43811,22720488.0,4,787
43812,157521.0,65,36979
43813,191192.0,1,1478
43814,170259.0,1,3405
43815,178716.0,1,96
43816,168472.0,1,5365
43817,168472.0,1,168
43818,168472.0,1,33
43819,168472.0,2,838
43820,183837.0,1,10199
43821,22724157.0,1,55
43822,22692282.0,9,493
43823,41818.0,18,83792
43824,183375.0,10,38851
43825,41450.0,2,573
43826,22691086.0,79,5109
43827,22703112.0,78,8384
43828,40541.0,1,7093
43829,133995.0,79,41132
43830,181943.0,89,17216
43831,181943.0,15,11570
43832,182589.0,2,5358
43833,182589.0,2,2109
43834,192424.0,100,405009
43835,200143.0,1,2052
43836,195508.0,1,356
43837,16873.0,1,333
43838,54721.0,1,2147
43839,157270.0,46,21770
43840,16084366.0,1,1831
43841,22701115.0,6,500
43842,2827.0,1,1698
43843,177536.0,5,290
43844,11450.0,3,385
43845,16761.0,1,90
43846,16761.0,1,21
43847,16761.0,1,270
43848,16761.0,1,4402
43849,16761.0,4,48
43850,16761.0,1,21
43851,16761.0,1,49
43852,196677.0,12,28533
43853,5378.0,3,322
43854,5378.0,2,1615
43855,5378.0,12,27641
43856,5378.0,3,3568
43857,22711810.0,1610,64200
43858,55473.0,1,3811
43859,182911.0,1,1057
43860,182911.0,3,2125
43861,103186751.0,1,13
43862,168601.0,1,335
43863,168601.0,1,762
43864,168601.0,2,2104
43865,168601.0,1,315
43866,18237151.0,22,245307
43867,176683.0,2,7696
43868,191505.0,3,290
43869,103843725.0,980,75883
43870,103843725.0,217,30928
43871,103843725.0,2167,144011
43872,103804411.0,525,105126
43873,157014.0,1,161
43874,174515.0,1,460
43875,174515.0,1,519
43876,174515.0,1,268
43877,153663.0,1,710
43878,134070.0,39,1264
43879,134704.0,1,1106
43880,14124.0,66,6256
43881,14124.0,1,2432
43882,14124.0,1,494
43883,14124.0,1,1514
43884,14124.0,1,2489
43885,14124.0,11,100521
43886,58766.0,12,5701
43887,19674013.0,1,483
43888,156360.0,1,1395
43889,44710554.0,124,72470
43890,44710554.0,2,28529
43891,103123966.0,1,48
43892,103123966.0,5,8834
43893,185425.0,4,3749
43894,185425.0,3,5125
43895,21113904.0,15,236539
43896,22694428.0,194,11989
43897,22694428.0,128,11788
43898,22694428.0,71,70367
43899,13349.0,4,461
43900,59938.0,1,1075
43901,59938.0,1,4851
43902,22720613.0,1,575
43903,177414.0,1,1094
43904,200482.0,1,1206
43905,203008.0,4,2064
43906,203008.0,1,1511
43907,203008.0,4,2692
43908,203008.0,2,1376
43909,203008.0,2,864
43910,60623.0,6,16417
43911,60623.0,16,22413
43912,75306501.0,1,627
43913,6710.0,33,4627
43914,187586.0,13,10538
43915,198618.0,32,664885
43916,135624.0,15,2168
43917,169894.0,1,361
43918,156661.0,1,318
43919,57568.0,4,824
43920,136579.0,1,112
43921,136579.0,1,967
43922,136579.0,8,522
43923,136579.0,6,4382
43924,136579.0,3,515
43925,136579.0,1,19
43926,136579.0,1,122
43927,136579.0,1,379
43928,136579.0,1,277
43929,136579.0,2,1908
43930,136579.0,1,15
43931,136579.0,1,110
43932,136579.0,1,41
43933,136579.0,1,354
43934,136579.0,1,188
43935,136579.0,1,143
43936,136579.0,1,178
43937,136579.0,2,757
43938,136579.0,1,1598
43939,136579.0,1,117
43940,136579.0,1,38
43941,22704773.0,12,1281
43942,133956.0,3,950
43943,54646.0,1,28
43944,54008309.0,2,952
43945,40632.0,1,117
43946,22687693.0,6,318
43947,16421352.0,15,103647
43948,60016.0,59,12807
43949,60016.0,5,466
43950,60016.0,1,1109
43951,60016.0,2,5437
43952,60016.0,5,232
43953,60016.0,84,74639
43954,60016.0,47,35175
43955,161548.0,5,323
43956,187426.0,3,14235
43957,192289.0,9,3449
43958,58886.0,1775,81378
43959,58886.0,3811,222261
43960,183098.0,4,8803
43961,183098.0,5,8825
43962,84783938.0,1,3118
43963,13306686.0,69,24899
43964,181555.0,3,9907
43965,181555.0,11,6796
43966,197031.0,6,24530
43967,156914.0,13,933
43968,64300.0,1,70
43969,22704986.0,1,13700
43970,175984.0,1,38
43971,181858.0,3,1987
43972,22699647.0,155,12615
43973,76317543.0,1,21423
43974,22693359.0,44,1695
43975,22693359.0,21,10601
43976,22693359.0,1,21
43977,22693359.0,2796,147798
43978,22722750.0,9,2746
43979,103804139.0,1328,147931
43980,22683655.0,22,20740
43981,132874.0,3,46415
43982,103658699.0,5,651
43983,68469221.0,1,8534
43984,44821.0,4,3701
43985,15181766.0,1,40
43986,56179.0,1,45110
43987,20642458.0,3,1846
43988,172451.0,1,5202
43989,172451.0,6,1775
43990,172451.0,3,390
43991,184216.0,1,817
43992,54358.0,1,2973
43993,136002.0,51,5786
43994,67905433.0,1,1000
43995,41377.0,10,20181
43996,153747.0,136,25620
43997,22716412.0,6,3415
43998,56086030.0,1,2049
43999,56086030.0,1,2049
44000,11374.0,1,17
44001,181972.0,1,280
44002,55429.0,1,60
44003,22703744.0,535,23498
44004,59766.0,3,1655
44005,7944.0,1,43
44006,7944.0,1,189
44007,7944.0,3,5968
44008,67997876.0,3,6286
44009,61768.0,1,361
44010,58904.0,2,722
44011,157810.0,293,57469
44012,22715150.0,10,2945
44013,154962.0,1,19905
44014,192584.0,1,207
44015,22682400.0,5,510
44016,22682400.0,1,676
44017,203043.0,1,22
44018,158924.0,1,701
44019,198229.0,1,384
44020,41075.0,9,7955
44021,134946.0,1,192
44022,22691699.0,1,68
44023,8120.0,1,615
44024,161481.0,4,997
44025,183999.0,1,3665
44026,193430.0,1,15
44027,22693243.0,2529,159631
44028,22693243.0,1516,49630
44029,22693243.0,1,1162
44030,46081534.0,36,713484
44031,181774.0,1,695
44032,181774.0,2,1034
44033,185513.0,18,14808
44034,41794.0,28,97819
44035,133023.0,100,318998
44036,20666166.0,18,359235
44037,22699738.0,7,2925
44038,19532.0,1,2661
44039,19532.0,1,105
44040,168149.0,1,127
44041,136804.0,1,412
44042,190357.0,2,14080
44043,192850.0,1,195
44044,183082.0,2,3697
44045,21873.0,1,361
44046,21873.0,1,361
44047,21873.0,1,17
44048,88417138.0,1,1250
44049,22695808.0,13,12426
44050,103831996.0,1,56
44051,165786.0,7,10638
44052,165786.0,4,9556
44053,165786.0,4,1210
44054,165786.0,91,161804
44055,182586.0,1,6921
44056,182586.0,4,2498
44057,197620.0,1,430
44058,59655.0,1,361
44059,135879.0,1,13
44060,161853.0,5,1445
44061,22687794.0,3,1249
44062,22687794.0,1,686
44063,41447.0,1,3342
44064,168809.0,5572,262088
44065,16753.0,1,59
44066,17046338.0,1,343
44067,135607.0,1,936
44068,135607.0,1,4254
44069,47143432.0,2,6825
44070,103869689.0,1,44
44071,47166662.0,1,26857
44072,22717298.0,19,5395
44073,22717298.0,40,3435
44074,22717298.0,1,136
44075,22717298.0,68,5783
44076,22716725.0,2,3100
44077,60537.0,2,7763
44078,49830308.0,5,1540
44079,33549.0,1,7
44080,58448.0,7,2966
44081,157724.0,1,76
44082,22706052.0,1,87
44083,50951125.0,1,121
44084,50951125.0,1,121
44085,164662.0,92,4471
44086,164662.0,1,373
44087,133025.0,77,289393
44088,42830239.0,1802,208270
44089,67903591.0,1,243
44090,67903591.0,1,243
44091,34295.0,3,803
44092,135645.0,2,7490
44093,135645.0,6,5220
44094,22733821.0,12,15382
44095,183593.0,4,35792
44096,22678927.0,1,128
44097,22678927.0,1,5424
44098,198109.0,1,946
44099,198109.0,1,317
44100,22723454.0,1,2236
44101,9092.0,4,3149
44102,172780.0,2,879
44103,172780.0,2,879
44104,172780.0,1,52
44105,172780.0,1,52
44106,56224.0,4,847
44107,22700198.0,1,82
44108,22700198.0,14,1703
44109,136779.0,3,4500
44110,57831.0,8,213
44111,19673127.0,1,405
44112,22715249.0,2,5818
44113,22715249.0,8,1530
44114,198556.0,4,603279
44115,162283.0,2,982
44116,197661.0,1,369
44117,178258.0,1,25
44118,21534.0,1,311
44119,41626.0,1,987
44120,41626.0,1,1369
44121,41626.0,1,13283
44122,134682.0,49,1651
44123,202564.0,5,1089
44124,202564.0,14,1955
44125,202564.0,4,1790
44126,202564.0,13,46049
44127,202564.0,313,60201
44128,19331.0,1,821
44129,54366.0,1,21
44130,22691425.0,80,7803
44131,268.0,1,1939
44132,22707672.0,30,1684
44133,68001584.0,6,965
44134,193699.0,104,391239
44135,56653.0,1,361
44136,185065.0,1,25384
44137,174239.0,4,764
44138,16765093.0,9,115587
44139,155241.0,1,21334
44140,163793.0,3,1857
44141,163793.0,2,1155
44142,132722.0,14,46177
44143,22697604.0,20,5546
44144,22697604.0,280,16886
44145,22697604.0,11,8779
44146,22697604.0,77,7856
44147,154888.0,1,2616
44148,64108.0,1,42
44149,22704689.0,40,22023
44150,22702746.0,5,400
44151,22678382.0,2,102
44152,22678382.0,1,1184
44153,22678382.0,2,581
44154,20638574.0,2,450
44155,191976.0,1,481
44156,22716010.0,1,9020
44157,154644.0,37,429882
44158,103827064.0,3,315
44159,103827064.0,2,789
44160,41028.0,1,235
44161,134905.0,3,428
44162,54763.0,1,572
44163,61302.0,2,2967
44164,61302.0,1,305
44165,22733968.0,9,1048
44166,22733968.0,2,668
44167,22733968.0,1,56
44168,165863.0,2,12964
44169,192674.0,103,443571
44170,54955.0,1,22
44171,4851.0,65,3537
44172,55436.0,1,29
44173,176829.0,2,97
44174,176829.0,4,269
44175,153708.0,4,363
44176,15247.0,2,6080
44177,185591.0,5,5578
44178,12799.0,3445,182758
44179,12799.0,8,7604
44180,184711.0,102,29187
44181,22722900.0,1,71
44182,22702479.0,1,353
44183,54818.0,1,35
44184,62148577.0,1,1757
44185,63563.0,1,73
44186,20638495.0,2,118
44187,41728.0,2,2585
44188,154977.0,2,2705
44189,198518.0,7,4169
44190,192666.0,10,20570
44191,203226.0,6,1313
44192,203226.0,17,4654
44193,56119.0,1,25960
44194,197286.0,1,647
44195,22679872.0,43,1929
44196,22679872.0,50,4544
44197,16505486.0,9,16025
44198,22711035.0,16,11022
44199,55706.0,5,7578
44200,189246.0,80,15853
44201,183251.0,1,4168
44202,59888.0,25,26879
44203,59888.0,8,15497
44204,59888.0,5,2146
44205,58164.0,1,64
44206,172564.0,4,92
44207,38549.0,2,96
44208,56961.0,1,20
44209,170070.0,4,23339
44210,22698711.0,18,3846
44211,133379.0,2,105829
44212,22706881.0,8,400
44213,56260.0,1,1025
44214,56260.0,1,30
44215,56260.0,1,12
44216,136498.0,13,1634
44217,22683535.0,13,6711
44218,174132.0,3,515
44219,41590.0,1,427
44220,41590.0,8,18584
44221,61454.0,1,112
44222,172445.0,11,3900
44223,172445.0,1,99
44224,172445.0,5,2060
44225,187355.0,5,1159
44226,189256.0,2,749
44227,22706684.0,5,402
44228,60385.0,24,56166
44229,60385.0,99,71884
44230,193624.0,1,21579
44231,85294528.0,10,4430
44232,163697.0,1022,58498
44233,133273.0,69,211910
44234,135599.0,3,417
44235,135599.0,1,88
44236,153664.0,5,993
44237,22682289.0,1,1594
44238,22685779.0,3,1013
44239,22685779.0,3,2056
44240,189702.0,1,268
44241,189702.0,2,1403
44242,19449290.0,3,773
44243,41034.0,120,26804
44244,56237.0,4,43791
44245,201657.0,1,2234
44246,201657.0,1,2234
44247,156440.0,1,279
44248,18256943.0,10,175376
44249,22707133.0,2,100
44250,22707133.0,1,22
44251,22707133.0,3,83
44252,60478.0,1,1974
44253,197871.0,15,601
44254,197871.0,36,2474
44255,15865.0,12,4260
44256,194891.0,7,95003
44257,48086163.0,1,229
44258,22705732.0,2,4206
44259,22691465.0,2,59
44260,22691465.0,1,14
44261,64547259.0,11,3695
44262,60171.0,1,10693
44263,169868.0,1,91
44264,169868.0,1,232
44265,64866649.0,5,2380
44266,2569.0,1,1209
44267,134622.0,19,11386
44268,169782.0,745,32150
44269,22707192.0,1,129
44270,39357.0,13,155535
44271,22698914.0,3,2169
44272,63148.0,1,388
44273,164252.0,4,943
44274,164252.0,48,26258
44275,134375.0,2,1894
44276,156589.0,4,1143
44277,189451.0,1,1189
44278,199528.0,2,123
44279,63926.0,14,9644
44280,44917.0,2,2289
44281,55687.0,2,41
44282,55687.0,29,603
44283,55687.0,5,8498
44284,55687.0,15,374
44285,55687.0,6,1205
44286,55687.0,1,34850
44287,55687.0,9,2638
44288,58471.0,6,676
44289,181811.0,7,3200
44290,181811.0,8,3715
44291,193678.0,5,63693
44292,170236.0,3,18625
44293,192519.0,1,417
44294,22691663.0,131,3314
44295,61789.0,1,361
44296,22692723.0,1,150
44297,22692723.0,951,127884
44298,189375.0,1,980
44299,32425.0,8,2260
44300,54826.0,1,361
44301,41134.0,1,1519
44302,187639.0,11,67059
44303,11457.0,1,90
44304,54456.0,1,24
44305,787.0,1,176
44306,14123.0,4,460
44307,14123.0,1,2688
44308,14123.0,1,3339
44309,14123.0,1,332
44310,14123.0,13,55608
44311,183288.0,5,6170
44312,203834.0,5,3676
44313,22699113.0,4,565
44314,49830337.0,1,398
44315,185042.0,36,71572
44316,20332.0,1,30
44317,53785801.0,85,9749
44318,64322200.0,1468,479278
44319,22686522.0,27,8121
44320,156650.0,1,122
44321,22721572.0,4,152
44322,169793.0,1,10
44323,177062.0,53,30005
44324,177062.0,26,21757
44325,177062.0,12,1605
44326,19711938.0,1,2258
44327,22705916.0,225,26388
44328,22735596.0,594,18004
44329,22735596.0,36,5791
44330,7022.0,27,2313
44331,173336.0,1,16067
44332,187716.0,98,336465
44333,59250.0,1,704
44334,189597.0,1,16311
44335,22705813.0,23,9039
44336,49829794.0,1,36
44337,20429787.0,44,759153
44338,183959.0,4,1797
44339,180431.0,3,42420
44340,17701.0,3,232
44341,49543547.0,1,2157
44342,62148721.0,1,110
44343,14934.0,2,1060
44344,182477.0,1,60
44345,182477.0,3,2541
44346,41364.0,1,361
44347,41364.0,1,272
44348,41364.0,1,4155
44349,163809.0,1,7743
44350,176284.0,1,23
44351,22725437.0,1,1605
44352,22722203.0,10,633
44353,63369.0,4,4112
44354,63369.0,3,6673
44355,190681.0,1,11820
44356,88558421.0,1,316
44357,88558421.0,1,265
44358,88558421.0,1,599
44359,88558421.0,1,227
44360,88558421.0,1,281
44361,88558421.0,1,191
44362,88558421.0,1,83
44363,185409.0,17,17765
44364,88090003.0,34,6283
44365,155727.0,1,547
44366,59059.0,12,239
44367,59059.0,8,11633
44368,61503.0,1,12
44369,61503.0,2,141
44370,63350.0,3,4243
44371,63350.0,3,7047
44372,22697859.0,4134,1898849
44373,177851.0,1,82
44374,180927.0,1,2933
44375,49829511.0,12,5783
44376,2139.0,1,10482
44377,180822.0,1,1013
44378,48342519.0,26,13617
44379,56306.0,1,2533
44380,193227.0,37,260779
44381,164689.0,3,339
44382,166779.0,22,26447
44383,166779.0,2,910
44384,166779.0,13,1592
44385,166779.0,8,4381
44386,166779.0,1,145
44387,56822.0,4,626
44388,184985.0,2,36882
44389,60320.0,1,1202
44390,184837.0,3,2580
44391,184837.0,2,696
44392,136742.0,2,3157
44393,136742.0,1,356
44394,68439963.0,1,286
44395,170245.0,3,217620
44396,22726122.0,26,2434
44397,137314.0,1,446
44398,22725105.0,8,546
44399,22725105.0,1,31
44400,14520.0,1,4233
44401,60470918.0,25,46921
44402,67871203.0,25,57026
44403,2591.0,4,1657
44404,2591.0,9,2377
44405,2591.0,22,4484
44406,16719296.0,96,285863
44407,13417.0,1,10
44408,177310.0,4,3795
44409,57162.0,1,20
44410,178998.0,2,14757
44411,190230.0,2,27826
44412,190252.0,59,10488
44413,22695396.0,1105,82326
44414,22695396.0,4,8913
44415,22695396.0,1299,107257
44416,68399552.0,1,112
44417,68399552.0,2,1681
44418,7649.0,2,865
44419,7649.0,13,6941
44420,38673.0,10,689
44421,189042.0,13,5979
44422,48342193.0,5,1075
44423,38874.0,1,1162
44424,172918.0,1,151
44425,172918.0,1,198
44426,18701.0,1,20
44427,18701.0,1,16
44428,18701.0,2,3312
44429,39349.0,1,4568
44430,178373.0,1,60
44431,182170.0,2,3901
44432,182170.0,6,3007
44433,189576.0,1,248
44434,22709858.0,4,589
44435,11256.0,2,611
44436,183897.0,2,35973
44437,44651.0,6,3292
44438,185587.0,7,4655
44439,163971.0,13,3221
44440,158558.0,2,72
44441,158558.0,2,8659
44442,158558.0,4,3209
44443,22683196.0,88,5710
44444,187941.0,7,704
44445,190358.0,1,79788
44446,165868.0,21,162803
44447,22703434.0,1,1448
44448,67852269.0,100,318408
44449,136250.0,3,50
44450,50951315.0,1,159
44451,50951315.0,1,159
44452,55747.0,1,84
44453,49829660.0,3,7207
44454,49830330.0,1,83
44455,23192.0,3,4353
44456,58381.0,1,361
44457,173242.0,1,56
44458,56022.0,1,39
44459,7807.0,4,2773
44460,7807.0,1,350
44461,166868.0,52,493008
44462,166868.0,11957,602335
44463,181077.0,1,353
